,zip,state,county,State Name,"County, State"
332,36089,AL,Bullock County,Alabama,"Bullock County, Alabama"
333,36015,AL,Butler County,Alabama,"Butler County, Alabama"
334,36030,AL,Butler County,Alabama,"Butler County, Alabama"
335,36033,AL,Butler County,Alabama,"Butler County, Alabama"
336,36037,AL,Butler County,Alabama,"Butler County, Alabama"
337,36456,AL,Butler County,Alabama,"Butler County, Alabama"
338,36201,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
339,36202,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
340,36203,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
341,36204,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
342,36205,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
343,36206,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
344,36207,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
345,36210,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
346,36250,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
347,36253,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
348,36254,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
349,36257,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
350,36260,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
351,36265,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
352,36271,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
353,36272,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
354,36277,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
355,36279,AL,Calhoun County,Alabama,"Calhoun County, Alabama"
356,36854,AL,Chambers County,Alabama,"Chambers County, Alabama"
357,36855,AL,Chambers County,Alabama,"Chambers County, Alabama"
358,36862,AL,Chambers County,Alabama,"Chambers County, Alabama"
359,36863,AL,Chambers County,Alabama,"Chambers County, Alabama"
360,36872,AL,Chambers County,Alabama,"Chambers County, Alabama"
361,35959,AL,Cherokee County,Alabama,"Cherokee County, Alabama"
362,35960,AL,Cherokee County,Alabama,"Cherokee County, Alabama"
363,35973,AL,Cherokee County,Alabama,"Cherokee County, Alabama"
364,35983,AL,Cherokee County,Alabama,"Cherokee County, Alabama"
365,36275,AL,Cherokee County,Alabama,"Cherokee County, Alabama"
366,35045,AL,Chilton County,Alabama,"Chilton County, Alabama"
367,35046,AL,Chilton County,Alabama,"Chilton County, Alabama"
368,35085,AL,Chilton County,Alabama,"Chilton County, Alabama"
369,35171,AL,Chilton County,Alabama,"Chilton County, Alabama"
370,36091,AL,Chilton County,Alabama,"Chilton County, Alabama"
371,36750,AL,Chilton County,Alabama,"Chilton County, Alabama"
372,36790,AL,Chilton County,Alabama,"Chilton County, Alabama"
373,36904,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
374,36908,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
375,36910,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
376,36912,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
377,36913,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
378,36915,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
379,36916,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
380,36919,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
381,36921,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
382,36922,AL,Choctaw County,Alabama,"Choctaw County, Alabama"
383,36436,AL,Clarke County,Alabama,"Clarke County, Alabama"
384,36446,AL,Clarke County,Alabama,"Clarke County, Alabama"
385,36451,AL,Clarke County,Alabama,"Clarke County, Alabama"
386,36482,AL,Clarke County,Alabama,"Clarke County, Alabama"
387,36501,AL,Clarke County,Alabama,"Clarke County, Alabama"
388,36515,AL,Clarke County,Alabama,"Clarke County, Alabama"
389,36524,AL,Clarke County,Alabama,"Clarke County, Alabama"
390,36540,AL,Clarke County,Alabama,"Clarke County, Alabama"
391,36545,AL,Clarke County,Alabama,"Clarke County, Alabama"
392,36727,AL,Clarke County,Alabama,"Clarke County, Alabama"
393,36762,AL,Clarke County,Alabama,"Clarke County, Alabama"
394,36784,AL,Clarke County,Alabama,"Clarke County, Alabama"
395,35082,AL,Clay County,Alabama,"Clay County, Alabama"
396,36251,AL,Clay County,Alabama,"Clay County, Alabama"
397,36255,AL,Clay County,Alabama,"Clay County, Alabama"
398,36258,AL,Clay County,Alabama,"Clay County, Alabama"
399,36266,AL,Clay County,Alabama,"Clay County, Alabama"
400,36267,AL,Clay County,Alabama,"Clay County, Alabama"
401,36261,AL,Cleburne County,Alabama,"Cleburne County, Alabama"
402,36262,AL,Cleburne County,Alabama,"Cleburne County, Alabama"
403,36264,AL,Cleburne County,Alabama,"Cleburne County, Alabama"
404,36269,AL,Cleburne County,Alabama,"Cleburne County, Alabama"
405,36273,AL,Cleburne County,Alabama,"Cleburne County, Alabama"
406,36323,AL,Coffee County,Alabama,"Coffee County, Alabama"
407,36330,AL,Coffee County,Alabama,"Coffee County, Alabama"
408,36331,AL,Coffee County,Alabama,"Coffee County, Alabama"
409,36346,AL,Coffee County,Alabama,"Coffee County, Alabama"
410,36351,AL,Coffee County,Alabama,"Coffee County, Alabama"
411,35616,AL,Colbert County,Alabama,"Colbert County, Alabama"
412,35646,AL,Colbert County,Alabama,"Colbert County, Alabama"
413,35660,AL,Colbert County,Alabama,"Colbert County, Alabama"
414,35661,AL,Colbert County,Alabama,"Colbert County, Alabama"
415,35662,AL,Colbert County,Alabama,"Colbert County, Alabama"
416,35674,AL,Colbert County,Alabama,"Colbert County, Alabama"
417,36401,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
418,36429,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
419,36432,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
420,36454,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
421,36473,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
422,36475,AL,Conecuh County,Alabama,"Conecuh County, Alabama"
423,35072,AL,Coosa County,Alabama,"Coosa County, Alabama"
424,35089,AL,Coosa County,Alabama,"Coosa County, Alabama"
425,35136,AL,Coosa County,Alabama,"Coosa County, Alabama"
426,35183,AL,Coosa County,Alabama,"Coosa County, Alabama"
427,36026,AL,Coosa County,Alabama,"Coosa County, Alabama"
428,36028,AL,Covington County,Alabama,"Covington County, Alabama"
429,36038,AL,Covington County,Alabama,"Covington County, Alabama"
430,36420,AL,Covington County,Alabama,"Covington County, Alabama"
431,36421,AL,Covington County,Alabama,"Covington County, Alabama"
432,36442,AL,Covington County,Alabama,"Covington County, Alabama"
433,36453,AL,Covington County,Alabama,"Covington County, Alabama"
434,36455,AL,Covington County,Alabama,"Covington County, Alabama"
435,36467,AL,Covington County,Alabama,"Covington County, Alabama"
436,36474,AL,Covington County,Alabama,"Covington County, Alabama"
437,36476,AL,Covington County,Alabama,"Covington County, Alabama"
438,36483,AL,Covington County,Alabama,"Covington County, Alabama"
439,36009,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
440,36041,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
441,36042,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
442,36046,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
443,36049,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
444,36062,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
445,36071,AL,Crenshaw County,Alabama,"Crenshaw County, Alabama"
446,35019,AL,Cullman County,Alabama,"Cullman County, Alabama"
447,35033,AL,Cullman County,Alabama,"Cullman County, Alabama"
448,35053,AL,Cullman County,Alabama,"Cullman County, Alabama"
449,35055,AL,Cullman County,Alabama,"Cullman County, Alabama"
450,35056,AL,Cullman County,Alabama,"Cullman County, Alabama"
451,35057,AL,Cullman County,Alabama,"Cullman County, Alabama"
452,35058,AL,Cullman County,Alabama,"Cullman County, Alabama"
453,35070,AL,Cullman County,Alabama,"Cullman County, Alabama"
454,35077,AL,Cullman County,Alabama,"Cullman County, Alabama"
455,35083,AL,Cullman County,Alabama,"Cullman County, Alabama"
456,35087,AL,Cullman County,Alabama,"Cullman County, Alabama"
457,35098,AL,Cullman County,Alabama,"Cullman County, Alabama"
458,35179,AL,Cullman County,Alabama,"Cullman County, Alabama"
459,36311,AL,Dale County,Alabama,"Dale County, Alabama"
460,36322,AL,Dale County,Alabama,"Dale County, Alabama"
461,36350,AL,Dale County,Alabama,"Dale County, Alabama"
462,36360,AL,Dale County,Alabama,"Dale County, Alabama"
463,36361,AL,Dale County,Alabama,"Dale County, Alabama"
464,36362,AL,Dale County,Alabama,"Dale County, Alabama"
465,36371,AL,Dale County,Alabama,"Dale County, Alabama"
466,36374,AL,Dale County,Alabama,"Dale County, Alabama"
467,36701,AL,Dallas County,Alabama,"Dallas County, Alabama"
468,36702,AL,Dallas County,Alabama,"Dallas County, Alabama"
469,36703,AL,Dallas County,Alabama,"Dallas County, Alabama"
470,36758,AL,Dallas County,Alabama,"Dallas County, Alabama"
471,36759,AL,Dallas County,Alabama,"Dallas County, Alabama"
472,36761,AL,Dallas County,Alabama,"Dallas County, Alabama"
473,36767,AL,Dallas County,Alabama,"Dallas County, Alabama"
474,36773,AL,Dallas County,Alabama,"Dallas County, Alabama"
475,36775,AL,Dallas County,Alabama,"Dallas County, Alabama"
476,35961,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
477,35962,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
478,35963,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
479,35967,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
480,35968,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
481,35971,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
482,35974,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
483,35975,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
484,35978,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
485,35979,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
486,35981,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
487,35984,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
488,35986,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
489,35988,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
490,35989,AL,DeKalb County,Alabama,"DeKalb County, Alabama"
491,36020,AL,Elmore County,Alabama,"Elmore County, Alabama"
492,36022,AL,Elmore County,Alabama,"Elmore County, Alabama"
493,36024,AL,Elmore County,Alabama,"Elmore County, Alabama"
494,36025,AL,Elmore County,Alabama,"Elmore County, Alabama"
495,36045,AL,Elmore County,Alabama,"Elmore County, Alabama"
496,36054,AL,Elmore County,Alabama,"Elmore County, Alabama"
497,36078,AL,Elmore County,Alabama,"Elmore County, Alabama"
498,36080,AL,Elmore County,Alabama,"Elmore County, Alabama"
499,36092,AL,Elmore County,Alabama,"Elmore County, Alabama"
500,36093,AL,Elmore County,Alabama,"Elmore County, Alabama"
501,36426,AL,Escambia County,Alabama,"Escambia County, Alabama"
502,36427,AL,Escambia County,Alabama,"Escambia County, Alabama"
503,36441,AL,Escambia County,Alabama,"Escambia County, Alabama"
504,36502,AL,Escambia County,Alabama,"Escambia County, Alabama"
505,36503,AL,Escambia County,Alabama,"Escambia County, Alabama"
506,36504,AL,Escambia County,Alabama,"Escambia County, Alabama"
507,36543,AL,Escambia County,Alabama,"Escambia County, Alabama"
508,35901,AL,Etowah County,Alabama,"Etowah County, Alabama"
509,35902,AL,Etowah County,Alabama,"Etowah County, Alabama"
510,35903,AL,Etowah County,Alabama,"Etowah County, Alabama"
511,35904,AL,Etowah County,Alabama,"Etowah County, Alabama"
512,35905,AL,Etowah County,Alabama,"Etowah County, Alabama"
513,35906,AL,Etowah County,Alabama,"Etowah County, Alabama"
514,35907,AL,Etowah County,Alabama,"Etowah County, Alabama"
515,35952,AL,Etowah County,Alabama,"Etowah County, Alabama"
516,35954,AL,Etowah County,Alabama,"Etowah County, Alabama"
517,35956,AL,Etowah County,Alabama,"Etowah County, Alabama"
518,35972,AL,Etowah County,Alabama,"Etowah County, Alabama"
519,35990,AL,Etowah County,Alabama,"Etowah County, Alabama"
520,35542,AL,Fayette County,Alabama,"Fayette County, Alabama"
521,35545,AL,Fayette County,Alabama,"Fayette County, Alabama"
522,35546,AL,Fayette County,Alabama,"Fayette County, Alabama"
523,35554,AL,Fayette County,Alabama,"Fayette County, Alabama"
524,35555,AL,Fayette County,Alabama,"Fayette County, Alabama"
525,35559,AL,Fayette County,Alabama,"Fayette County, Alabama"
526,35571,AL,Franklin County,Alabama,"Franklin County, Alabama"
527,35581,AL,Franklin County,Alabama,"Franklin County, Alabama"
528,35582,AL,Franklin County,Alabama,"Franklin County, Alabama"
529,35585,AL,Franklin County,Alabama,"Franklin County, Alabama"
530,35593,AL,Franklin County,Alabama,"Franklin County, Alabama"
531,35653,AL,Franklin County,Alabama,"Franklin County, Alabama"
532,35654,AL,Franklin County,Alabama,"Franklin County, Alabama"
533,36313,AL,Geneva County,Alabama,"Geneva County, Alabama"
534,36314,AL,Geneva County,Alabama,"Geneva County, Alabama"
535,36316,AL,Geneva County,Alabama,"Geneva County, Alabama"
536,36318,AL,Geneva County,Alabama,"Geneva County, Alabama"
537,36340,AL,Geneva County,Alabama,"Geneva County, Alabama"
538,36344,AL,Geneva County,Alabama,"Geneva County, Alabama"
539,36349,AL,Geneva County,Alabama,"Geneva County, Alabama"
540,36375,AL,Geneva County,Alabama,"Geneva County, Alabama"
541,36477,AL,Geneva County,Alabama,"Geneva County, Alabama"
542,35443,AL,Greene County,Alabama,"Greene County, Alabama"
543,35448,AL,Greene County,Alabama,"Greene County, Alabama"
544,35462,AL,Greene County,Alabama,"Greene County, Alabama"
545,35469,AL,Greene County,Alabama,"Greene County, Alabama"
546,35491,AL,Greene County,Alabama,"Greene County, Alabama"
547,36740,AL,Greene County,Alabama,"Greene County, Alabama"
548,35441,AL,Hale County,Alabama,"Hale County, Alabama"
549,35474,AL,Hale County,Alabama,"Hale County, Alabama"
550,36744,AL,Hale County,Alabama,"Hale County, Alabama"
551,36765,AL,Hale County,Alabama,"Hale County, Alabama"
552,36776,AL,Hale County,Alabama,"Hale County, Alabama"
553,36310,AL,Henry County,Alabama,"Henry County, Alabama"
554,36317,AL,Henry County,Alabama,"Henry County, Alabama"
555,36345,AL,Henry County,Alabama,"Henry County, Alabama"
556,36353,AL,Henry County,Alabama,"Henry County, Alabama"
557,36373,AL,Henry County,Alabama,"Henry County, Alabama"
558,36301,AL,Houston County,Alabama,"Houston County, Alabama"
559,36302,AL,Houston County,Alabama,"Houston County, Alabama"
560,36303,AL,Houston County,Alabama,"Houston County, Alabama"
561,36304,AL,Houston County,Alabama,"Houston County, Alabama"
562,36305,AL,Houston County,Alabama,"Houston County, Alabama"
563,36312,AL,Houston County,Alabama,"Houston County, Alabama"
564,36319,AL,Houston County,Alabama,"Houston County, Alabama"
565,36320,AL,Houston County,Alabama,"Houston County, Alabama"
566,36321,AL,Houston County,Alabama,"Houston County, Alabama"
567,36343,AL,Houston County,Alabama,"Houston County, Alabama"
568,36352,AL,Houston County,Alabama,"Houston County, Alabama"
569,36370,AL,Houston County,Alabama,"Houston County, Alabama"
570,36376,AL,Houston County,Alabama,"Houston County, Alabama"
571,35740,AL,Jackson County,Alabama,"Jackson County, Alabama"
572,35744,AL,Jackson County,Alabama,"Jackson County, Alabama"
573,35745,AL,Jackson County,Alabama,"Jackson County, Alabama"
574,35746,AL,Jackson County,Alabama,"Jackson County, Alabama"
575,35751,AL,Jackson County,Alabama,"Jackson County, Alabama"
576,35752,AL,Jackson County,Alabama,"Jackson County, Alabama"
577,35764,AL,Jackson County,Alabama,"Jackson County, Alabama"
578,35765,AL,Jackson County,Alabama,"Jackson County, Alabama"
579,35766,AL,Jackson County,Alabama,"Jackson County, Alabama"
580,35768,AL,Jackson County,Alabama,"Jackson County, Alabama"
581,35769,AL,Jackson County,Alabama,"Jackson County, Alabama"
582,35771,AL,Jackson County,Alabama,"Jackson County, Alabama"
583,35772,AL,Jackson County,Alabama,"Jackson County, Alabama"
584,35774,AL,Jackson County,Alabama,"Jackson County, Alabama"
585,35776,AL,Jackson County,Alabama,"Jackson County, Alabama"
586,35958,AL,Jackson County,Alabama,"Jackson County, Alabama"
587,35966,AL,Jackson County,Alabama,"Jackson County, Alabama"
588,35005,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
589,35006,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
590,35015,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
591,35020,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
592,35021,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
593,35022,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
594,35023,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
595,35036,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
596,35041,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
597,35048,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
598,35060,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
599,35061,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
600,35062,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
601,35064,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
602,35068,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
603,35071,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
604,35073,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
605,35091,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
606,35094,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
607,35116,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
608,35117,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
609,35118,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
610,35119,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
611,35123,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
612,35126,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
613,35127,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
614,35139,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
615,35142,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
616,35173,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
617,35180,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
618,35181,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
619,35201,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
620,35202,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
621,35203,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
622,35204,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
623,35205,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
624,35206,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
625,35207,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
626,35208,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
627,35209,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
628,35210,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
629,35211,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
630,35212,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
631,35213,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
632,35214,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
633,35215,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
634,35216,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
635,35217,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
636,35218,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
637,35219,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
638,35220,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
639,35221,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
640,35222,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
641,35223,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
642,35224,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
643,35225,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
644,35226,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
645,35228,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
646,35229,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
647,35230,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
648,35231,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
649,35232,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
650,35233,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
651,35234,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
652,35235,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
653,35236,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
654,35237,AL,Jefferson County,Alabama,"Jefferson County, Alabama"
